,Unnamed: 0,X,surp_p_val,prev_surp_p_val,has_preview_condition,reread_condition,linear,additive_model,context,context_type,filler_plot,exclude_RegimeRepeatedReading,only_RegimeRepeatedReading,Regular,regime_plot,corrected_surp_p_val,corrected_prev_surp_p_val
122,123,23,0.0030538351286213,0.816773869416334,Hunting,1,linear,True,fillQfr-fillP-fillQ-P,dots_control_context,1,1,0,1,0,0.030538351286213003,1.0
123,124,24,0.0013360731950116,0.255836476137232,Hunting,1,linear,True,fillQfr-fillP-fillQ-P,dots_control_context,1,1,0,1,0,0.013360731950116,1.0
124,125,25,9.91643320725817e-06,0.764410874668876,Hunting,1,linear,True,fillQfr-fillP-fillQ-P,dots_control_context,1,1,0,1,0,9.91643320725817e-05,1.0
125,126,26,0.0014043642375874,0.4838040153784,Hunting,1,linear,True,fillQfr-fillP-fillQ-P,dots_control_context,1,1,0,1,0,0.014043642375874,1.0
126,127,27,0.0109883574036429,0.118930589631782,Hunting,1,linear,True,fillQfr-fillP-fillQ-P,dots_control_context,1,1,0,1,0,0.109883574036429,1.0
127,128,28,0.0016209554839069,0.704415113749561,Hunting,1,linear,True,fillQfr-fillP-fillQ-P,dots_control_context,1,1,0,1,0,0.016209554839069003,1.0
128,129,29,2.01013842655808e-06,0.32235650538337,Hunting,1,linear,True,fillQfr-fillP-fillQ-P,dots_control_context,1,1,0,1,0,2.0101384265580797e-05,1.0
129,130,30,1.68692875073563e-06,0.864735392209301,Hunting,1,linear,True,fillQfr-fillP-fillQ-P,dots_control_context,1,1,0,1,0,1.68692875073563e-05,1.0
130,131,31,0.0004055218559235,0.187673893748667,Hunting,1,nonlinear,True,fillQfr-fillP-fillQ-P,dots_control_context,1,1,0,1,0,0.0036496967033114998,1.0
131,132,32,6.53303876245181e-05,0.0033362961225134,Hunting,1,nonlinear,True,fillQfr-fillP-fillQ-P,dots_control_context,1,1,0,1,0,0.0005879734886206629,0.033362961225134
132,133,33,5.13254537515273e-06,0.17805881241881,Hunting,1,nonlinear,True,fillQfr-fillP-fillQ-P,dots_control_context,1,1,0,1,0,4.619290837637457e-05,1.0
133,134,34,2.66414086607103e-05,0.0048051350445146,Hunting,1,nonlinear,True,fillQfr-fillP-fillQ-P,dots_control_context,1,1,0,1,0,0.0002397726779463927,0.048051350445145996
