,Unnamed: 0,surp_p_val,prev_surp_p_val,converged,has_preview_condition,reread_consecutive_condition,linear,additive_model,corrected_surp_p_val,corrected_prev_surp_p_val
50,51,0.0182902566798749,0.445264789740201,True,Hunting,11,nonlinear,True,0.182902566798749,1.0
51,52,0.0001845527466604,0.0014819117193745,True,Hunting,11,nonlinear,True,0.001845527466604,0.014819117193744999
52,53,0.002727399438295,0.0253823812508987,True,Hunting,11,nonlinear,True,0.027273994382949997,0.253823812508987
53,54,0.0005701032973922,0.0163013445838653,True,Hunting,11,nonlinear,True,0.005701032973922,0.163013445838653
54,55,6.99244866342319e-07,0.0059583780473633,True,Hunting,11,nonlinear,True,6.99244866342319e-06,0.059583780473633004
55,56,0.0001874143648057,0.0008237347483997,True,Hunting,11,nonlinear,True,0.001874143648057,0.008237347483997
56,57,0.0209020211489396,0.0149121983208724,True,Hunting,11,nonlinear,True,0.209020211489396,0.149121983208724
57,58,6.50817451974817e-05,0.0332520732975228,True,Hunting,11,nonlinear,True,0.0006508174519748169,0.332520732975228
58,59,0.0001279702209756,0.004113007943255,True,Hunting,11,nonlinear,True,0.001279702209756,0.04113007943255
59,60,0.0001854031065215,0.108275839526109,True,Hunting,11,nonlinear,True,0.001854031065215,1.0
60,61,0.0094958286608943,0.0434156217360769,True,Hunting,12,linear,True,0.09495828660894301,0.43415621736076904
61,62,0.0014476268352018,0.197836531530674,True,Hunting,12,linear,True,0.014476268352017999,1.0
62,63,0.0042934357326224,0.706193875724596,True,Hunting,12,linear,True,0.042934357326224,1.0
63,64,0.0007282933337608,0.204386947108256,True,Hunting,12,linear,True,0.007282933337608,1.0
64,65,0.0135155336664248,0.102535012870614,True,Hunting,12,linear,True,0.135155336664248,1.0
65,66,0.1143127660078,0.619062045174807,True,Hunting,12,linear,True,1.0,1.0
66,67,0.0222739659523825,0.751790146010258,True,Hunting,12,linear,True,0.222739659523825,1.0
67,68,0.0037847052139332,0.805457583469407,True,Hunting,12,linear,True,0.037847052139331996,1.0
68,69,0.0233886868207758,0.0098662559312687,True,Hunting,12,linear,True,0.233886868207758,0.098662559312687
69,70,0.0002875276616758,0.707972636379758,True,Hunting,12,linear,True,0.002875276616758,1.0
70,71,5.13476304660476e-05,0.275494897161574,True,Hunting,12,nonlinear,True,0.000513476304660476,1.0
71,72,0.0006577760279482,0.193006295759738,True,Hunting,12,nonlinear,True,0.006577760279481999,1.0
72,73,1.76890800444585e-05,0.698022018590754,True,Hunting,12,nonlinear,True,0.000176890800444585,1.0
73,74,0.0011791073845015,0.861605185175421,True,Hunting,12,nonlinear,True,0.011791073845015002,1.0
74,75,0.0048898363941034,0.214814583997208,True,Hunting,12,nonlinear,True,0.048898363941034,1.0
75,76,4.63248253935733e-05,0.0588594273890126,True,Hunting,12,nonlinear,True,0.000463248253935733,0.588594273890126
76,77,7.44112023347565e-05,0.211406426341706,True,Hunting,12,nonlinear,True,0.000744112023347565,1.0
77,78,0.0001365877417485,0.322806664033131,True,Hunting,12,nonlinear,True,0.0013658774174849998,1.0
78,79,0.168579503946433,0.373058227280422,True,Hunting,12,nonlinear,True,1.0,1.0
79,80,0.0032061945666344,0.550147836543907,True,Hunting,12,nonlinear,True,0.032061945666344,1.0
