,Unnamed: 0,surp_p_val,prev_surp_p_val,converged,has_preview_condition,reread_consecutive_condition,linear,additive_model,corrected_surp_p_val,corrected_prev_surp_p_val
45,46,0.0062440676191414,0.0425532347877018,True,Hunting,11,linear,True,0.062440676191414,0.425532347877018
46,47,7.87889120246658e-06,0.0083804118556936,True,Hunting,11,linear,True,7.878891202466581e-05,0.08380411855693601
47,48,0.0054685669358416,0.350168072586841,True,Hunting,11,linear,True,0.054685669358416,1.0
48,49,0.0030866779795468,0.0149991089841153,True,Hunting,11,linear,True,0.030866779795468,0.149991089841153
49,50,0.0010845795379499,0.0034410718935914,True,Hunting,11,linear,True,0.010845795379499,0.034410718935914
50,51,0.0038038098027565,0.0034881302411033,True,Hunting,11,nonlinear,True,0.038038098027565,0.034881302411033
51,52,0.0019743908140953,0.0012364859816753,True,Hunting,11,nonlinear,True,0.019743908140953004,0.012364859816753
52,53,0.0015102848242842,0.0094343721308967,True,Hunting,11,nonlinear,True,0.015102848242841999,0.094343721308967
53,54,5.65024397214398e-07,0.005703057461772,True,Hunting,11,nonlinear,True,5.65024397214398e-06,0.05703057461772
54,55,0.000861933005158,0.0408889051978737,True,Hunting,11,nonlinear,True,0.008619330051579999,0.408889051978737
55,56,0.234801071884717,0.0648201546191751,True,Hunting,11,nonlinear,True,1.0,0.6482015461917511
56,57,0.0005091534388677,0.0465374117105911,True,Hunting,11,nonlinear,True,0.005091534388677,0.46537411710591103
57,58,0.0012010495143411,0.0269337414100846,True,Hunting,11,nonlinear,True,0.012010495143411,0.269337414100846
58,59,4.05820608617713e-06,0.0079640908261693,True,Hunting,11,nonlinear,True,4.0582060861771296e-05,0.079640908261693
59,60,0.0003145224754745,0.183070412352317,True,Hunting,11,nonlinear,True,0.0031452247547450003,1.0
60,61,0.0629463888581202,0.219359048725497,True,Hunting,12,linear,True,0.6294638885812021,1.0
61,62,0.0095693781582053,0.452188337084806,True,Hunting,12,linear,True,0.095693781582053,1.0
62,63,0.0195746693231591,0.584389896554109,True,Hunting,12,linear,True,0.195746693231591,1.0
63,64,0.0010148021146645,0.0427404094591778,True,Hunting,12,linear,True,0.010148021146645002,0.42740409459177797
64,65,0.0109134677369286,0.704506785798656,True,Hunting,12,linear,True,0.10913467736928599,1.0
65,66,0.0498116872230924,0.855022138642056,True,Hunting,12,linear,True,0.498116872230924,1.0
66,67,0.0006019652274621,0.353554880933853,True,Hunting,12,linear,True,0.006019652274621,1.0
67,68,0.0087563891948668,0.880225438363351,True,Hunting,12,linear,True,0.087563891948668,1.0
68,69,0.0018843035348929,0.678732943436696,True,Hunting,12,linear,True,0.018843035348929,1.0
69,70,1.06696420586132e-05,0.425346257141136,True,Hunting,12,linear,True,0.000106696420586132,1.0
70,71,0.0023987446897571,0.126442311464456,True,Hunting,12,nonlinear,True,0.023987446897571,1.0
71,72,0.0009036411957157,0.675832117924235,True,Hunting,12,nonlinear,True,0.009036411957157,1.0
72,73,1.79962242205511e-05,0.243601538755397,True,Hunting,12,nonlinear,True,0.000179962242205511,1.0
73,74,0.0140824478864632,0.268455507766426,True,Hunting,12,nonlinear,True,0.140824478864632,1.0
74,75,0.0126904543486018,0.201977485281639,True,Hunting,12,nonlinear,True,0.126904543486018,1.0
75,76,0.0100016980413217,0.632837145940789,True,Hunting,12,nonlinear,True,0.100016980413217,1.0
76,77,0.055295204187253,0.316095969131132,True,Hunting,12,nonlinear,True,0.55295204187253,1.0
77,78,0.0001112968573178,0.841740068174024,True,Hunting,12,nonlinear,True,0.001112968573178,1.0
78,79,0.0154355111080282,0.0209483349397948,True,Hunting,12,nonlinear,True,0.154355111080282,0.209483349397948
79,80,0.000135707337558,0.546944912778485,True,Hunting,12,nonlinear,True,0.00135707337558,1.0
