,Unnamed: 0,surp_p_val,prev_surp_p_val,converged,has_preview_condition,reread_consecutive_condition,linear,additive_model,corrected_surp_p_val,corrected_prev_surp_p_val
34,35,0.0,0.263949883654836,True,Gathering,12,nonlinear,True,0.0,1.0
35,36,0.0,0.181055629523565,True,Gathering,12,nonlinear,True,0.0,1.0
36,37,0.0,0.626765563014569,True,Gathering,12,nonlinear,True,0.0,1.0
37,38,0.0,0.0671501951473163,True,Gathering,12,nonlinear,True,0.0,0.6715019514731629
38,39,0.0,0.189330051378474,True,Gathering,12,nonlinear,True,0.0,1.0
39,40,0.0,0.0096735289200112,True,Gathering,12,nonlinear,True,0.0,0.096735289200112
40,41,0.0351742190032278,0.0603987553176494,True,Hunting,11,linear,True,0.351742190032278,0.603987553176494
41,42,0.005364140563404,0.0236067853118876,True,Hunting,11,linear,True,0.053641405634040004,0.23606785311887601
42,43,0.0448987889399217,0.005811704556541,True,Hunting,11,linear,True,0.44898788939921697,0.05811704556541
43,44,0.199859390307736,0.0026549548048,True,Hunting,11,linear,True,1.0,0.026549548048
44,45,0.0018567296699213,0.250375887126489,True,Hunting,11,linear,True,0.018567296699213,1.0
45,46,1.17630260694984e-05,0.275360860577377,True,Hunting,11,linear,True,0.00011763026069498399,1.0
46,47,0.0004628900076797,0.039062367568776,True,Hunting,11,linear,True,0.004628900076797,0.39062367568776
47,48,3.26887508198157e-06,0.0966995691930003,True,Hunting,11,linear,True,3.26887508198157e-05,0.9669956919300029
48,49,0.0034156533244718,0.367373763944349,True,Hunting,11,linear,True,0.034156533244718,1.0
49,50,0.0008348709064833,0.27759788844428,True,Hunting,11,linear,True,0.008348709064833,1.0
50,51,0.0012458742079771,0.0303500240160347,True,Hunting,11,nonlinear,True,0.012458742079771,0.303500240160347
51,52,0.03195383870161,0.202471280440661,True,Hunting,11,nonlinear,True,0.3195383870161,1.0
52,53,0.0224791961273456,0.380570841026153,True,Hunting,11,nonlinear,True,0.224791961273456,1.0
53,54,0.0025080496960486,0.304722784501603,True,Hunting,11,nonlinear,True,0.025080496960485997,1.0
54,55,0.0003040446668286,0.0295177312647007,True,Hunting,11,nonlinear,True,0.003040446668286,0.29517731264700703
55,56,0.0051420601070683,0.132349627301668,True,Hunting,11,nonlinear,True,0.051420601070683,1.0
56,57,0.0001922272797811,0.0012410415919664,True,Hunting,11,nonlinear,True,0.001922272797811,0.012410415919663999
57,58,1.76300700928667e-05,0.0188731475006435,True,Hunting,11,nonlinear,True,0.000176300700928667,0.188731475006435
58,59,0.0149211975066302,0.1692145665337,True,Hunting,11,nonlinear,True,0.14921197506630202,1.0
59,60,0.0007854868378537,0.0561968071261711,True,Hunting,11,nonlinear,True,0.007854868378537,0.561968071261711
60,61,0.0030413312593278,0.507968291192724,True,Hunting,12,linear,True,0.030413312593278,1.0
61,62,0.0004783493712983,0.62232176011173,True,Hunting,12,linear,True,0.004783493712983,1.0
62,63,0.0007444330429211,0.793151996195877,True,Hunting,12,linear,True,0.007444330429211,1.0
63,64,6.63149757617364e-06,0.767959035733343,True,Hunting,12,linear,True,6.63149757617364e-05,1.0
64,65,3.64633893177494e-05,0.0649019815597776,True,Hunting,12,linear,True,0.000364633893177494,0.649019815597776
65,66,0.0521711124775361,0.929814661252362,True,Hunting,12,linear,True,0.521711124775361,1.0
66,67,0.0001062217347244,0.12040807867903,True,Hunting,12,linear,True,0.001062217347244,1.0
67,68,7.26325113217002e-06,0.939469468293768,True,Hunting,12,linear,True,7.26325113217002e-05,1.0
68,69,0.0009865485812104,0.341687889232741,True,Hunting,12,linear,True,0.009865485812103999,1.0
69,70,0.0047291169574414,0.0657851244876087,True,Hunting,12,linear,True,0.047291169574413996,0.657851244876087
70,71,4.01567968605909e-05,0.554308715162679,True,Hunting,12,nonlinear,True,0.000401567968605909,1.0
71,72,0.0335268492387465,0.966295627520352,True,Hunting,12,nonlinear,True,0.335268492387465,1.0
72,73,0.0024152724489059,0.419114873753219,True,Hunting,12,nonlinear,True,0.024152724489059,1.0
73,74,7.23671058404651e-05,0.465908046331504,True,Hunting,12,nonlinear,True,0.0007236710584046511,1.0
74,75,0.0002769668258656,0.218239756615225,True,Hunting,12,nonlinear,True,0.0027696682586559997,1.0
75,76,0.0080960545331531,0.46705662402657,True,Hunting,12,nonlinear,True,0.08096054533153099,1.0
76,77,0.0222673587077338,0.354933062999651,True,Hunting,12,nonlinear,True,0.222673587077338,1.0
77,78,0.0002058177489945,0.547613222424887,True,Hunting,12,nonlinear,True,0.002058177489945,1.0
78,79,0.0008102941343538,0.256262679589334,True,Hunting,12,nonlinear,True,0.008102941343538,1.0
79,80,0.0005559817259541,0.996132507895314,True,Hunting,12,nonlinear,True,0.005559817259541,1.0
