"","surp_p_val","prev_surp_p_val","converged","has_preview_condition","reread_consecutive_condition","linear","additive_model"
"51",0.000404196589396166,0.00512749310949884,TRUE,"Hunting",11,"nonlinear",TRUE
"52",0.000376262476862066,0.0443563253562084,TRUE,"Hunting",11,"nonlinear",TRUE
"53",0.000341141792464583,0.00312767447147255,TRUE,"Hunting",11,"nonlinear",TRUE
"54",2.08707847504375e-07,0.0524551332264172,TRUE,"Hunting",11,"nonlinear",TRUE
"55",0,0.0885908157035693,TRUE,"Hunting",11,"nonlinear",TRUE
"56",3.40123361717848e-05,0.00253964921098582,TRUE,"Hunting",11,"nonlinear",TRUE
"57",9.23552796627813e-07,0.000632642313471488,TRUE,"Hunting",11,"nonlinear",TRUE
"58",0.0118591457102887,0.154600063472907,TRUE,"Hunting",11,"nonlinear",TRUE
"59",2.98051023998602e-05,0.0139826554085601,TRUE,"Hunting",11,"nonlinear",TRUE
"60",0.0154048215780511,0.0237055381202222,TRUE,"Hunting",11,"nonlinear",TRUE
"61",0.00165811659383255,0.675202562574535,TRUE,"Hunting",12,"linear",TRUE
"62",0.0151143877443124,0.3850365858888,TRUE,"Hunting",12,"linear",TRUE
"63",0.000303273150763014,0.748610860345044,TRUE,"Hunting",12,"linear",TRUE
"64",5.43799292413847e-05,0.512254804021515,TRUE,"Hunting",12,"linear",TRUE
"65",0.00347984064360287,0.223357866439674,TRUE,"Hunting",12,"linear",TRUE
"66",0.0222193046552278,0.575573536099147,TRUE,"Hunting",12,"linear",TRUE
"67",0.10268042864616,0.286186234514593,TRUE,"Hunting",12,"linear",TRUE
"68",4.85113267685181e-06,0.0361834375451487,TRUE,"Hunting",12,"linear",TRUE
"69",0.160096698099275,0.642556526378629,TRUE,"Hunting",12,"linear",TRUE
"70",0.0101556793871007,0.833205743037442,TRUE,"Hunting",12,"linear",TRUE
"71",0.000239464260164357,0.2139097576021,TRUE,"Hunting",12,"nonlinear",TRUE
"72",0.00201089162012619,0.197444486761746,TRUE,"Hunting",12,"nonlinear",TRUE
"73",0.000344562311272667,0.233907841559836,TRUE,"Hunting",12,"nonlinear",TRUE
"74",2.55054924096498e-05,0.559035801683634,TRUE,"Hunting",12,"nonlinear",TRUE
"75",0.00490200725790307,0.101679243550409,TRUE,"Hunting",12,"nonlinear",TRUE
"76",0.00506491608055271,0.124393768714829,TRUE,"Hunting",12,"nonlinear",TRUE
"77",0.00886632049002029,0.177883366676423,TRUE,"Hunting",12,"nonlinear",TRUE
"78",0.000865230147380158,0.638071538061835,TRUE,"Hunting",12,"nonlinear",TRUE
"79",0.000370496309770596,0.170368188147417,TRUE,"Hunting",12,"nonlinear",TRUE
"80",0.00141376950734079,0.27937243270388,TRUE,"Hunting",12,"nonlinear",TRUE
