"","surp_p_val","prev_surp_p_val","converged","critical_span_condition","reread_condition","linear","additive_model"
"34",0,0.0406877734586502,TRUE,0,1,"nonlinear",TRUE
"35",0,0.00353324313334363,TRUE,0,1,"nonlinear",TRUE
"36",0,0.00820342087106607,TRUE,0,1,"nonlinear",TRUE
"37",0,0.0230903028664262,TRUE,0,1,"nonlinear",TRUE
"38",0,0.0869382988096266,TRUE,0,1,"nonlinear",TRUE
"39",0,0.00188793031864315,TRUE,0,1,"nonlinear",TRUE
"40",0,0.202134452727543,TRUE,0,1,"nonlinear",TRUE
"41",1.02629901178643e-80,1.65159689564547e-32,TRUE,1,0,"linear",TRUE
"42",1.37844737932426e-75,1.98807514235454e-26,TRUE,1,0,"linear",TRUE
"43",3.04569811014074e-80,3.88198493754569e-32,TRUE,1,0,"linear",TRUE
"44",3.52037668280441e-72,7.27893363935572e-35,TRUE,1,0,"linear",TRUE
"45",1.12635526645155e-68,8.07753018719877e-27,TRUE,1,0,"linear",TRUE
"46",5.21437357834889e-72,4.2382281178e-31,TRUE,1,0,"linear",TRUE
"47",3.51463759830542e-73,7.32301228910177e-31,TRUE,1,0,"linear",TRUE
"48",1.01124268166669e-81,2.3414330846591e-29,TRUE,1,0,"linear",TRUE
"49",2.91578454477149e-90,6.42519941818302e-27,TRUE,1,0,"linear",TRUE
"50",7.76843953480086e-65,2.13305606788993e-35,TRUE,1,0,"linear",TRUE
"51",0,0,TRUE,1,0,"nonlinear",TRUE
"52",0,0,TRUE,1,0,"nonlinear",TRUE
"53",0,0,TRUE,1,0,"nonlinear",TRUE
"54",0,0,TRUE,1,0,"nonlinear",TRUE
"55",0,0,TRUE,1,0,"nonlinear",TRUE
"56",0,0,TRUE,1,0,"nonlinear",TRUE
"57",0,0,TRUE,1,0,"nonlinear",TRUE
"58",0,0,TRUE,1,0,"nonlinear",TRUE
"59",0,0,TRUE,1,0,"nonlinear",TRUE
"60",0,0,TRUE,1,0,"nonlinear",TRUE
"61",1.28000782765021e-06,0.00156382804934982,TRUE,1,1,"linear",TRUE
"62",4.91807344223643e-07,2.35760731748533e-05,TRUE,1,1,"linear",TRUE
"63",3.34472684328004e-09,9.90632910521926e-07,TRUE,1,1,"linear",TRUE
"64",1.02253394484409e-08,0.000372076073454372,TRUE,1,1,"linear",TRUE
"65",3.04813106073438e-08,0.00030169463142151,TRUE,1,1,"linear",TRUE
"66",2.79099256460191e-07,0.000869123690790155,TRUE,1,1,"linear",TRUE
"67",2.88972224732246e-05,0.00563913316612113,TRUE,1,1,"linear",TRUE
"68",3.66696313085455e-07,0.00867597781500363,TRUE,1,1,"linear",TRUE
"69",1.39066008883391e-06,1.35096441418698e-05,TRUE,1,1,"linear",TRUE
"70",1.43313345600838e-11,0.00105824436114491,TRUE,1,1,"linear",TRUE
"71",0.000690791982988881,0.000390363822607265,TRUE,1,1,"nonlinear",TRUE
"72",9.0018046328133e-06,0.000386416627261632,TRUE,1,1,"nonlinear",TRUE
"73",3.13760281460684e-05,0.000168207722839875,TRUE,1,1,"nonlinear",TRUE
"74",2.09040118154258e-06,0.00052032385097972,TRUE,1,1,"nonlinear",TRUE
"75",0,0.000893113129545875,TRUE,1,1,"nonlinear",TRUE
"76",1.04314056414978e-06,2.3641266811425e-06,TRUE,1,1,"nonlinear",TRUE
"77",8.44915328979123e-07,0.000136092395744969,TRUE,1,1,"nonlinear",TRUE
"78",7.69786145549123e-07,0.010868635553424,TRUE,1,1,"nonlinear",TRUE
"79",2.84678442669106e-06,0.000296415273567885,TRUE,1,1,"nonlinear",TRUE
"80",4.41000416406823e-07,0.00871654814865935,TRUE,1,1,"nonlinear",TRUE
