"","surp_p_val","prev_surp_p_val","converged","critical_span_condition","reread_condition","linear","additive_model"
"39",0.000122859793163232,0.0428810050422996,TRUE,0,1,"nonlinear",TRUE
"40",0.000157458297217528,0.547126155595313,TRUE,0,1,"nonlinear",TRUE
"41",1.25613065593958e-20,3.80747267864308e-09,TRUE,1,0,"linear",TRUE
"42",2.08544303830797e-17,7.13721020310649e-07,TRUE,1,0,"linear",TRUE
"43",4.28267832251736e-14,5.22939979897294e-07,TRUE,1,0,"linear",TRUE
"44",1.19389433504893e-22,0.000297862283214635,TRUE,1,0,"linear",TRUE
"45",7.54525634552784e-17,1.34473308471693e-06,TRUE,1,0,"linear",TRUE
"46",5.35098831148528e-15,2.4476735599939e-05,TRUE,1,0,"linear",TRUE
"47",6.83010524411662e-14,1.74563092231375e-06,TRUE,1,0,"linear",TRUE
"48",4.3891605793177e-13,0.000128316808981376,TRUE,1,0,"linear",TRUE
"49",3.34852652800131e-18,1.83035457026978e-06,TRUE,1,0,"linear",TRUE
"50",6.49372547081815e-20,5.78761026432797e-06,TRUE,1,0,"linear",TRUE
"51",0,0,TRUE,1,0,"nonlinear",TRUE
"52",0,2.24185201846971e-07,TRUE,1,0,"nonlinear",TRUE
"53",0,0,TRUE,1,0,"nonlinear",TRUE
"54",0,1.42844650552476e-06,TRUE,1,0,"nonlinear",TRUE
"55",0,-1.09868848574557e-07,TRUE,1,0,"nonlinear",TRUE
"56",0,1.91236419224139e-05,TRUE,1,0,"nonlinear",TRUE
"57",0,1.72001890286211e-07,TRUE,1,0,"nonlinear",TRUE
"58",0,1.73589892682458e-07,TRUE,1,0,"nonlinear",TRUE
"59",0,0,TRUE,1,0,"nonlinear",TRUE
"60",0,8.02084954565352e-08,TRUE,1,0,"nonlinear",TRUE
"61",0.00351051477233972,0.459341325988562,TRUE,1,1,"linear",TRUE
"62",0.000158536676560675,0.326651619180306,TRUE,1,1,"linear",TRUE
"63",0.20647358096077,0.171613604130559,TRUE,1,1,"linear",TRUE
"64",1.83279769372109e-05,0.48145494166367,TRUE,1,1,"linear",TRUE
"65",0.00589616997637552,0.0426039246371101,TRUE,1,1,"linear",TRUE
"66",8.81633955496148e-05,0.241378062103776,TRUE,1,1,"linear",TRUE
"67",0.0189785537073081,0.800906693245165,TRUE,1,1,"linear",TRUE
"68",3.92870421801108e-06,0.367263032953467,TRUE,1,1,"linear",TRUE
"69",0.00160787166098321,0.803463871296898,TRUE,1,1,"linear",TRUE
"70",0.00746181220755507,0.0442695215549818,TRUE,1,1,"linear",TRUE
"71",0.0710465464359078,0.0239525994902683,TRUE,1,1,"nonlinear",TRUE
"72",0.00477744106329575,0.0672959699356101,TRUE,1,1,"nonlinear",TRUE
"73",0.000949737766434033,0.0218368681838212,TRUE,1,1,"nonlinear",TRUE
"74",0.0785836768507988,0.00340959592332812,TRUE,1,1,"nonlinear",TRUE
"75",0.00503629503945274,0.144789151485746,TRUE,1,1,"nonlinear",TRUE
"76",4.28878731401072e-05,0.0704539301674075,TRUE,1,1,"nonlinear",TRUE
"77",0.0163296867844922,0.204881789107899,TRUE,1,1,"nonlinear",TRUE
"78",0.000948355497083109,0.00332856674324561,TRUE,1,1,"nonlinear",TRUE
"79",0.0129849605012411,0.0138913555750887,TRUE,1,1,"nonlinear",TRUE
"80",0.133431339087437,0.0115729261061189,TRUE,1,1,"nonlinear",TRUE
