"","surp_p_val","prev_surp_p_val","converged","critical_span_condition","reread_condition","linear","additive_model"
"61",0.00055238091285033,0.78723091370336,TRUE,1,1,"linear",TRUE
"62",4.36742422377235e-05,0.552254632867378,TRUE,1,1,"linear",TRUE
"63",0.0122166543135055,0.895890760010121,TRUE,1,1,"linear",TRUE
"64",0.000209326011298679,0.01234730537333,TRUE,1,1,"linear",TRUE
"65",0.217194142693158,0.191608821372459,TRUE,1,1,"linear",TRUE
"66",0.0130441541096781,0.444566715617408,TRUE,1,1,"linear",TRUE
"67",0.000285477037740408,0.836057738680229,TRUE,1,1,"linear",TRUE
"68",0.0793788666888482,0.147077457717143,TRUE,1,1,"linear",TRUE
"69",1.67679904573139e-06,0.523047527803616,TRUE,1,1,"linear",TRUE
"70",0.00409052699265349,0.378468160793818,TRUE,1,1,"linear",TRUE
"71",0.00349122165853355,0.136611186518827,TRUE,1,1,"nonlinear",TRUE
"72",0.000302951687111919,0.0318388562824738,TRUE,1,1,"nonlinear",TRUE
"73",0.00793754614057118,0.382159175991981,TRUE,1,1,"nonlinear",TRUE
"74",0.00322238169746442,0.157297692988082,TRUE,1,1,"nonlinear",TRUE
"75",0.00163706975268496,0.183699012658778,TRUE,1,1,"nonlinear",TRUE
"76",0.000131834703406442,0.129959932930323,TRUE,1,1,"nonlinear",TRUE
"77",0.00235049320520431,0.000238544480735292,TRUE,1,1,"nonlinear",TRUE
"78",0.000219458821458463,0.312133274962916,TRUE,1,1,"nonlinear",TRUE
"79",0.0136553821105142,0.234852888348664,TRUE,1,1,"nonlinear",TRUE
"80",0.00744356681346325,0.782269695312081,TRUE,1,1,"nonlinear",TRUE
