"","surp_p_val","prev_surp_p_val","converged","critical_span_condition","reread_condition","linear","additive_model"
"66",0.0609083288761771,0.391959779777025,TRUE,1,1,"linear",TRUE
"67",3.29600150593232e-06,0.809481765003105,TRUE,1,1,"linear",TRUE
"68",0.00393785677777635,0.663917834395325,TRUE,1,1,"linear",TRUE
"69",0.0171847312258896,0.735600338983746,TRUE,1,1,"linear",TRUE
"70",0.000640585729498746,0.92062034491793,TRUE,1,1,"linear",TRUE
"71",2.07976978522373e-06,0.461304613261532,TRUE,1,1,"nonlinear",TRUE
"72",0.000498592459155234,0.0981420342302972,TRUE,1,1,"nonlinear",TRUE
"73",0.00130478160437253,0.34684180876856,TRUE,1,1,"nonlinear",TRUE
"74",0.00767359214988905,0.512503505929267,TRUE,1,1,"nonlinear",TRUE
"75",0.0196708269875556,0.484860565167826,TRUE,1,1,"nonlinear",TRUE
"76",0.0224440160855745,0.0965648719160551,TRUE,1,1,"nonlinear",TRUE
"77",0.0161945034695952,0.554392976946702,TRUE,1,1,"nonlinear",TRUE
"78",0.000268236216367512,0.0931472082037046,TRUE,1,1,"nonlinear",TRUE
"79",0.00102094052031115,0.146838331675887,TRUE,1,1,"nonlinear",TRUE
"80",0.00736303234225111,0.171630357991089,TRUE,1,1,"nonlinear",TRUE
